"year","number","type","reporting category","standard","item description","pts","school%","state%","school_state_diff","grade_level","discipline core idea","standard desc","item_library_URL","year_2024"
"2023","35","SR","EN","HS.PHY.3.3","Describe how a setup can be changed to reduce how far an object rolls off a table.",1,73,71,2,"9","Energy","Design and evaluate a device that works within given constraints to convert one form of energy into another form of energy.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC916955396&YearCode=2023","no"
"2023","36","SR","EN","HS.PHY.3.3","Describe how energy changes in a system and determine the efficiency of part of the system.",2,54,57,-3,"9","Energy","Design and evaluate a device that works within given constraints to convert one form of energy into another form of energy.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC904340389&YearCode=2023","no"
"2023","37","CR","MF","HS.PHY.2.1","Analyze a model of two objects that are at rest and connected by a pulley to compare the net force on and mass of each object, and describe how mass being added to an object would affect the direction of the net force on the object.",3,32,34,-2,"9","Motion and Stability: Forces and Interactions","Analyze data to support the claim that Newton’s second law of motion is a mathematical model describing change in motion (the acceleration) of objects when acted on by a net force.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC904352276&YearCode=2023","no"
"2023","38","SR","MF","HS.PHY.2.2","Compare the momentum of vehicles with different masses and velocities.",1,61,64,-3,"9","Motion and Stability: Forces and Interactions","Use mathematical representations to show that the total momentum of a system of interacting objects is conserved when there is no net force on the system.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC907464800&YearCode=2023","no"
"2023","39","SR","WA","HS.PHY.4.1","Describe a difference between an electromagnetic wave and a mechanical wave.",1,71,66,5,"9","Waves and Their Applications in Technologies for Information Transfer","Use mathematical representations to support a claim regarding relationships among the frequency, wavelength, and speed of waves traveling within various media. Recognize that electromagnetic waves can travel through empty space (without a medium) as compared to mechanical waves that require a medium.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC287048&YearCode=2023","no"
"2023","40","SR","EN","HS.PHY.3.4","Determine which measurements a student must make to calculate the specific heat of a metal sample.",1,46,53,-7,"9","Energy","Provide evidence that when two objects of different temperature are in thermal contact within a closed system, the transfer of thermal energy from higher-temperature objects to lowertemperature objects results in thermal equilibrium, or a more uniform energy distribution among the objects and that temperature changes necessary to achieve thermal equilibrium depend on the specific heat values of the two substances.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC005926735&YearCode=2023","no"
"2023","41","SR","MF","HS.PHY.2.10","Determine which free-body force diagram represents the forces on an object and calculate the acceleration of the object.",2,66,69,-3,"9","Motion and Stability: Forces and Interactions","Use free-body force diagrams, algebraic expressions, and Newton’s laws of motion to predict changes to velocity and acceleration for an object moving in one dimension in various situations.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC801132834&YearCode=2023","no"
"2023","42","CR","MF","HS.PHY.2.5","Explain why a light bulb turns on in a given setup, describe two changes to the setup that would increase the brightness of the bulb, and describe how the relationship between electricity and motion in the setup is different than in an electric motor.",4,30,36,-6,"9","Motion and Stability: Forces and Interactions","Provide evidence that an electric current can produce a magnetic field and that a changing magnetic field can produce an electric current.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC301782&YearCode=2023","no"
"2024","1","SR","EN","HS.PHY.3.5","Describe how changing the distance between two charged particles affects the forces between the particles.",1,82,77,5,"9","Energy","Develop and use a model of magnetic or electric fields to illustrate the forces and changes in
energy between two magnetically or electrically charged objects changing relative position in a magnetic
or electric field, respectively.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC630754816&YearCode=2024","yes"
"2024","2","SR","EN","HS.PHY.3.2","Complete a model to show how the molecular motion of a substance changes as it is heated.",1,89,84,5,"9","Energy","Develop and use a model to illustrate that energy at the macroscopic scale can be accounted for as either motions of particles and objects or energy stored in fields.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC909161421&YearCode=2024","yes"
"2024","3","SR","WA","HS.PHY.4.1","Compare the wavelength of a sound wave in air and water.",1,62,64,-2,"9","Waves and Their Applications in Technologies for Information Transfer","Use mathematical representations to support a claim regarding relationships among the frequency, wavelength, and speed of waves traveling within various media. Recognize that electromagnetic waves can travel through empty space (without a medium) as compared to mechanical waves that require a medium.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC630757617&YearCode=2024","yes"
"2024","4","SR","MF","HS.PHY.2.9","Calculate the current flowing through a series circuit.",1,62,61,1,"9","Motion and Stability: Forces and Interactions","Evaluate simple series and parallel circuits to predict changes to voltage, current, or
resistance when simple changes are made to a circuit.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC287366&YearCode=2024","yes"
"2024","5","SR","MF","HS.PHY.2.2","Determine the object with the greatest momentum.",1,78,72,6,"9","Motion and Stability: Forces and Interactions","Use mathematical representations to show that the total momentum of a system of interacting objects is conserved when there is no net force on the system.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC301730&YearCode=2024","yes"
"2024","6","SR","EN","HS.PHY.1.8","Interpret a model to describe a nuclear process.",1,35,37,-2,"9","Matter and Its Interactions","Develop a model to illustrate the energy released or absorbed during the processes of fission, fusion, and radioactive decay.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC909559266&YearCode=2024","yes"
"2024","7","SR","WA","HS.PHY.4.5","Interpret a diagram to determine the wave behavior shown, and describe how the speed and wavelength of light changes as it passes from air into another medium.",2,52,46,6,"9","Waves and Their Applications in Technologies for Information Transfer","Communicate technical information about how some technological devices use the principles
of wave behavior and wave interactions with matter to transmit and capture information and energy.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC913561093&YearCode=2024","yes"
"2024","8","SR","WA","HS.PHY.4.3","Identify an example of light behaving like a particle.",1,46,43,3,"9","Waves and Their Applications in Technologies for Information Transfer","Evaluate the claims, evidence, and reasoning behind the idea that electromagnetic radiation
can be described by either a wave model or a particle model, and that for some situations involving
resonance, interference, diffraction, refraction, or the photoelectric effect, one model is more useful
than the other.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC801953462&YearCode=2024","yes"
